PERSON,GENDER,AGE,MONTHS_AS_MEMBER,INCOME,FREQUENCY,RECENCY,SPEND
647fc3ba0eca4cc089cb1189072e08fb,M,50,26,98000,4,21,21.6725
0e16e7aec2f5499999439990a56e2ddd,Unspecified,118,9,0,10,24,1.557
e5b856fbfff34958b7404b6e976e6fe9,M,27,10,32000,4,17,2.9575
2d89a01a8c14465ea44f7167ead0811c,Unspecified,118,36,0,8,27,2.58875
e4c54d2577784732be86db6ca9692e9c,Unspecified,118,4,0,6,28,3.46
23fe1476e9154136b5b55eed413743a6,F,59,13,90000,5,25,26.926
6ea0220ab2be49dfabfeee118bbb78a1,F,60,25,87000,3,14,22.52
c86a41d7fc0d41039b948b7a966093bd,M,33,5,33000,6,28,7.82
443f2cf24300401e8111eb338c790549,Unspecified,92,36,97000,5,16,30.334
34f4506ab17044b19e562b8d3381e19b,F,57,9,91000,1,16,20.58
04189492f0aa46f2b6fefe34ffbc7062,M,29,57,64000,10,23,6.996
1473097b38ef4af2baa785f83d10b95a,F,64,9,44000,10,23,16.99
c1f75b94d45d42b189765a2533b526dd,M,49,4,88000,3,19,17.94333333
1ef06f08c9e14ce9aa768ef16171869c,F,29,6,59000,4,27,2.2675
9a4f8b9976034a48a6599c41635a9386,M,68,10,92000,2,20,22.405
2c38043147564d189ca3ae755b835851,F,64,18,108000,3,6,30.56333333
642dcbae782b41409fe3dfee949800ef,M,51,7,33000,1,10,4.2
e8434e36ba6e420391e1684bdbcc69bd,M,58,5,74000,1,20,19.14
ae56c4d76ac84a639a31693086044dd9,M,52,15,69000,12,25,23.34916667
5c25e9889e464103b097c878d921fe49,Unspecified,70,4,41000,3,13,5.406666667
fb15fed7754d4c5aa66ea52df82cbb59,F,50,57,44000,13,26,3.161538462
dc686916a51a4496bf4224ba4266a4f1,M,63,6,48000,6,28,24.67166667
516deb12c5e249ea9cea3a55ef8ce20b,M,66,11,42000,1,9,1.41
e61ba43fd8bf4b18b97af08e1ae53fc7,M,37,25,32000,15,22,4.094
18a0d61beab64b218454834f068f3f52,M,42,7,32000,14,25,3.745714286
efef288af381446eb0b32d0e42371846,M,22,15,36000,13,26,30.07384615
434895bf1bd14ee4b064961958b9d1a4,F,72,7,109000,3,12,21.29
58685d6f468c4410bda5757c71039d60,M,44,31,63000,9,26,15.66111111
33207f5c13f34087b2e5c9b1cdc83ee6,M,22,24,72000,9,19,4.625555556
6d8add6a25974650b5f03c781d172314,Unspecified,118,30,0,4,25,2.21
c9ca9319c2fb451e998ad6325bcac419,Unspecified,118,10,0,2,13,1.5
c15f857368ae42c19909c66824f54de1,M,25,4,67000,2,16,4.89
e69248e2f33b4a3e930c23c786fbb006,M,65,9,45000,11,27,12.20272727
ec93fe749a8e42628138f96bb29d1ac5,F,67,37,51000,11,27,12.43272727
18a4097b43f548c3a34efb2699fdcfcb,M,53,55,66000,10,20,4.35
24ed163d8e0d467fb01eda3d6fd78528,Unspecified,118,60,0,5,26,4
3ab94c67c9324d37aaf478e61c028438,M,83,20,76000,7,25,23.96857143
b7d9416dbfd84e50afd2114c3bafbc00,F,88,12,68000,8,24,15.37625
9d6e4253c7424f2abaebe398bcd78355,M,48,1,54000,1,12,1.92
a86a6c3923a5435486301ed5033ee4dd,F,70,21,117000,3,11,23.58666667
fc3444ae44044a218e160522f7de8d8d,Unspecified,118,6,0,0,0,0
d78f91c4f4c149968de04369adc5c4d5,Unspecified,118,5,0,1,15,0.89
e675e1fc77b04d839bf84487fef0bcbb,M,56,8,55000,14,21,10.19357143
bdb10049fb154a558df75400bf32afcc,Unspecified,118,35,0,5,21,2.422
e6a59f1d7d9d4f49a37c1c17d6cb7870,M,66,7,46000,6,19,2.756666667
43ddc0d38ac4481e9bbf42310114fea3,M,41,12,62000,1,5,24.95
31d6a951d92b407fa8fa127aa0bf0e7e,Unspecified,118,16,0,12,29,3.213333333
0a2d08c3970c4d2181711b61f4f9cb31,M,54,4,97000,2,18,25.99
039e0c539c2f4fc582423412a8bceb40,M,82,1,32000,6,22,1.476666667
cc8812db238a4bb9962dbef576925c5b,F,40,36,85000,4,21,26.6325
10cbaa18d359457d899edf285d85a9b4,F,41,19,64000,10,27,18.361
677b68c6df3449c2a2853d551c8b2ac3,M,21,22,52000,11,28,3.569090909
b39042dc2414439695d395c59b247a03,M,44,18,75000,13,23,25.20307692
8f4db7b3ffbf409fbf5185c266ae4630,M,34,10,31000,2,15,38.49
1f5904646e364d8e9e2a6bcc4566f5d6,M,56,24,71000,2,23,5.34
31310171303d44bda447029144b42614,F,63,4,110000,3,28,22.96666667
9b7880f5980b4df8bc3d3a7f895f6174,Unspecified,118,20,0,6,15,3.856666667
0b254a1b95384340af47130bc63ee76b,F,74,32,57000,10,18,3.854
7fdae244f0904adda1fdd08edab20e9a,F,97,11,71000,2,16,13.67
4479fe4518fd4367bda5be3ff8592c59,F,34,10,41000,4,17,2.9175
3355c0c60b6d4ba4bf31d83f47af9dab,F,83,6,56000,7,25,14.93142857
0e6f81eb2b924f55abc1d7ddcf9e0424,M,45,4,96000,1,8,19.84
eccaf1fd7f144b42a2489c941e9d65a2,M,20,12,61000,5,22,5.218
5998ba2c95564f6d8140d71e21c08664,F,27,14,31000,5,11,4.872
772e849945e24482b88b25800fa17f55,F,62,41,69000,13,28,6.836153846
38eda181869f4bf195ae5c9dd759050d,M,34,42,66000,12,20,3.555
3c485ad21d8648ec8e99278656fde174,F,92,5,57000,5,28,10.966
0ff34474e5b245b79f396d4c5ddef96c,M,26,11,42000,2,21,5.64
a3c93de84ce84d7ca12466bb19a8ea84,M,44,21,59000,11,22,21.09
cc3ad71378a240a0841158e9aefe046e,M,25,18,35000,5,11,15.25
d3eff45e6f15467a9a89f236f2264d61,Unspecified,118,34,0,6,20,3.003333333
17b54033df5847bfa228b652fc770cef,F,54,9,45000,7,25,12.25714286
0d21bafce46a417d9488c090367278e1,M,56,13,72000,9,21,22.14222222
aaaf123c93804a418da5c4edceb4d40c,M,54,6,60000,2,11,17.575
9d7ee5485d064f5b8cecc53fe55863ac,M,67,25,91000,5,26,22.304
07b3cbbeea81414b9024bea5bc229daa,M,87,2,33000,1,1,1.67
50d35e3fd33b472791c6cb08e62fadbf,Unspecified,118,9,0,2,14,0.94
e63bb5ab1b434257bc5b720c15891c81,Unspecified,33,31,70000,10,26,24.028
3b56ff4480254568aae59542e420463c,F,84,10,71000,7,18,19.25571429
adf7a0dbdb1e438ead376fcde5c87177,Unspecified,42,4,89000,3,17,37.57
c2b8b11520d4477cb997ebe61aa8a51f,M,18,7,34000,5,25,1.53
f5c27c06d9e04d3281ae92323f98d3d7,Unspecified,118,2,0,0,0,0
c9a2482aa3b44ad18e033a37a37fdaca,F,53,2,54000,1,16,17.96
c621318761c34015b1189d9b8336529b,F,72,10,74000,2,9,30.135
e415e79bd9a24f7c8ddc8a090ab549e8,F,77,8,119000,3,15,31.94
cc9cc688903c431e8fa18db43ea4cb3b,Unspecified,118,10,0,1,4,0.45
d470c8da3a134e13951d3ca40cc4d678,M,61,5,44000,0,0,0
8c6dfe8ef4b6471f9e705f75c43dfcad,F,95,18,71000,7,20,23.14857143
37818e0cd6f445d09cb815cd50bc1b65,F,67,5,94000,0,0,0
f32f71dc2cdb4ec4865e75bad71aaec0,M,70,33,78000,2,13,20.725
0ce9a07602cc40c298a27089b5f2175a,M,58,4,73000,3,18,21.75666667
e2de251d693d46c0822c461eb5ba9403,F,27,5,62000,1,11,18.48
756418e9da164ec9bd7af9886df13d2a,F,76,17,109000,5,25,34.294
9a8bc17fd045424896a4884cd634aa9b,F,73,17,80000,4,12,16.9975
5205c76a56b248a1ac86ed72090a29a0,F,50,12,108000,6,27,30.66
264fdf78a4f240bd981b122ee31a9e2d,Unspecified,118,12,0,10,24,3.243
b569f65fd55d49c1b3942ec2e81fd910,M,32,10,62000,4,11,3.2025
22a945be84664ab59b5bff02429bf462,M,21,16,45000,13,20,79.11153846
76a5b67f65764c71bc6304500ade2028,M,64,25,71000,6,20,21.245
374007b9d7d547f0ba956cf84039ca8f,M,59,22,83000,8,21,17.8675
954b214031734fff8400f906652405bf,M,46,7,59000,0,0,0
d786de82599f491c8f57abc3a166819d,Unspecified,118,35,0,10,23,1.551
c4214c5f96e44c14b66a8168c9136692,F,55,6,76000,0,0,0
fb6b0dba723f46f6bfb650bd97929aba,M,71,8,69000,1,1,16.15
dff7535eae704ea0b03e2e94ca777277,F,72,16,42000,3,27,12.53
835f7241a8d84203b54c28b3b2334584,F,80,34,92000,1,7,22.11
3098787d8924438bb74e11685c6a6657,M,42,34,59000,11,28,15.73363636
8f357eea66dd47e7ae3f5c59024f391c,Unspecified,118,5,0,6,27,3.638333333
73c1ea7bacde40a294d66d4be891cc21,Unspecified,118,4,0,3,14,1.77
abe7e745057a49d2a12fdb828edf0957,F,66,13,52000,3,11,14.08666667
0cec20d571574e2d810148b0e26b2047,M,71,42,32000,8,17,3.015
91500f8c94464be0ae271ab021aea6b9,M,80,9,49000,2,11,7.635
04c769db13764e6784ecd8e3fc25e207,Unspecified,118,13,0,3,27,1.32
3c18c8aca33849569b36c6636a44834c,F,32,28,52000,10,27,15.935
ad2d64ad3c7a49239a53eefe149d0091,M,79,11,33000,2,8,1.215
e4d2577de3a54f1388205707ff0ed056,M,20,20,35000,9,22,7.265555556
625b2edda53f4e5db514565ee8c11e17,M,78,27,111000,3,20,29.84
8367e554cb424796852ff85af18388de,F,75,9,80000,1,10,12.3
67a85a653ff14283af933225192f1b87,Unspecified,62,15,67000,10,28,17.411
e663954f1ef84059addf01061b9ed576,Unspecified,118,17,0,4,20,3.71
2f19903570834d9ea2c103c8575f71ba,M,85,18,117000,7,20,31.8
fb75504a0e404549995a3e8427a2a252,F,48,1,64000,3,6,14.41333333
c15ed45a455d416daa0cb30aa7f8f9b1,M,42,28,67000,15,25,5.279333333
77319fb963f74b25832afcd269a8735a,M,40,19,68000,7,23,20.46714286
c0bdfd5f10d84c1e981c48c48373e983,M,84,37,43000,11,28,5.728181818
c2a9b079816a46e79664ae0fe5858167,Unspecified,118,17,0,7,27,1.232857143
69838acae199421ca9971239c1a39ece,M,53,8,58000,4,26,3.2475
b3c15b3b44df42a7b48eb27e5e02b13a,M,51,46,73000,9,25,4.641111111
bee96e5ef7de46afbab6652067203fed,M,66,18,105000,9,24,30.16666667
341961ce048a4429a5fcf5e746375370,F,27,11,36000,7,19,9.01
98648e9fc28f44d99eac963018d97f1e,M,57,3,93000,3,13,16.79333333
9b369b26d6fe4dcbae7eded339d09d75,M,54,13,86000,2,21,17.86
8bc20a496b6d4a33bf6bb801fb1d95ea,M,49,9,94000,4,23,24.645
4ae4c3dec40f41a6a4077e5027ba7f24,M,25,6,67000,6,20,4.443333333
1adc7b1c849a4b048097148dcad4272d,M,32,1,62000,4,7,3.8925
9dc8d4bad3c748739faf22da974b8d1f,F,93,5,92000,3,25,28.23333333
8b113c0c1ccb4650ac550e3a7a7710f4,M,68,31,50000,14,24,2.840714286
21a18c971c42452092d674464e04c43e,F,62,36,48000,10,27,50.281
5ada584c1ae54a2b8dcdfbcf0096d015,F,61,4,86000,2,21,19.745
1bfe13d2453c4185a6486c6817e0d568,Unspecified,118,36,0,0,0,0
ea1ecddf4814464cbc8fd299230b5f3a,M,38,8,76000,7,27,84.11428571
8fbfe35c416c46089dcf3fc0944eb911,M,55,5,55000,2,5,3.565
bce8630e669e48f09889156ebd3aab5b,M,23,1,60000,10,27,17.216
ab36b436924042459401a8e140795a7e,M,43,30,54000,6,25,18.71166667
3b23884e551e45ffbd81a7370170180a,F,22,16,44000,9,27,12.10222222
774c3d38d56d4748a52ce49801ae876b,M,45,10,42000,5,22,11.922
fc69570a2ba74e92b1bf03cc30b1c66a,M,80,25,64000,18,28,3.864444444
2951d79a56f5493cb001ea5b613378ab,F,68,29,78000,6,23,19.52333333
708efcc16c1244a596b8a21b0fb471f4,M,67,42,38000,9,24,2.541111111
84c5b62c4f4c405dbc338315dc07309f,F,57,11,33000,5,27,7.372
940c174894734049a18b0770794d3ea3,M,46,22,54000,6,22,98.91166667
618b57b6b4d744d7a05781aef81f917f,F,41,28,77000,9,25,23.95222222
269022e1a85746a59d0c6bd1ec8634ab,M,52,6,37000,4,27,2.8525
d3e15aa9c2a74610aad1c4f87aab44c7,F,45,44,95000,7,24,23.15
3eceb9642019459cbe7dbe9b169cda9d,M,58,13,34000,2,8,1.88
4854ec4591d14861a009094685279a5b,M,73,6,70000,5,23,26.862
83f7a1c222b240efa169e3ce318460af,M,36,3,47000,7,20,10.73
efb39b7ee83e4c5db10dd629efad5293,F,64,36,73000,13,28,24.43384615
d0ab05be7544435f935f13082b31ff0e,F,44,23,62000,15,25,15.37933333
1184d2054c9c44c9adea0068d8bdd508,Unspecified,118,33,0,5,26,2.052
cadd7084f71e45faac25ea898e03fabc,M,43,55,73000,16,29,4.365625
8e0d066a2e84415eafbe5d1b1d97e930,F,63,6,76000,0,0,0
acbcfbb35f8b4842924d1f6f0021c75e,Unspecified,118,4,0,8,25,2.4175
0f9b11a3bcde4537aab7f8560460096d,Unspecified,118,4,0,3,19,1.986666667
b563a1c0de4742a39825b80a3d068edb,Unspecified,118,12,0,6,25,1.023333333
83e7e1162b2c447494a37edc5a4a00a5,M,67,2,51000,3,20,11.53333333
aa948f8bb91941c199175f791fd1ab69,F,59,29,108000,3,20,29.57666667
6d45fac16b3d477e822bb9147b3238a9,M,28,9,70000,7,28,5.032857143
13f997b9e6384b809bfe26cb6fa9f8af,M,67,9,71000,0,0,0
e2415c178a064a36b1081c2816f75e19,M,46,3,40000,6,26,4.431666667
3bc207e9e6094bac989a24489c370765,Unspecified,118,36,0,6,17,2.633333333
aa83af3a55f543d190400dc9392cb80f,M,76,3,54000,1,2,3.09
faf571cbb7ea463bbf160a1d2e8b4652,Unspecified,118,29,0,12,28,2.3825
c351f19547574c92a69d01bca7d7ad6e,F,39,21,53000,12,27,3.963333333
c87f130483ac4d95bce58e5e96c2e0b5,M,74,35,50000,9,22,16.50111111
9cc54896240c4edca22f8187a3202599,F,51,9,74000,5,17,18.66
5d83a12dcf044d6fa1b5ee3f2fe91bcc,M,60,11,42000,3,15,1.12
4dd36aac57224132844a8efbc2fee817,F,24,6,52000,3,20,4.843333333
ae02ff99e338449ab46fca34b428a768,M,63,44,64000,11,26,2.561818182
84f810c79d184d55bffdead69db2e9d6,M,55,26,58000,5,26,20.008
0eaa9e50ca864649b365f7da4121ed31,F,60,35,81000,2,4,17.065
5dd3c0d6576944cc91574ee4118bd008,M,68,7,118000,5,14,35.276
195b77a04cc04442957929bbe806dd52,M,63,5,49000,0,0,0
b6ef8b6a987c48d5ac80630932600492,M,27,53,72000,9,28,5.391111111
d0e38277ec4646c7a73b408211b7ff19,M,69,22,86000,6,27,24.01833333
1a3ce9685b6c46038d190352c6031516,M,44,11,51000,5,27,10.85
5ff23c5696454a21a6284d9ce9ae8234,F,34,6,42000,10,29,13.905
51e96c98377740eba8cd99acf4962b11,Unspecified,118,6,0,2,15,1.035
a7af71a8a30b4030b00ea2b23c08f788,F,46,51,82000,7,27,21.75714286
aca5ee867bed49b088582a0380cb4178,F,70,2,35000,5,21,3.594
821da2e4b19a4807ab2e68a7c0112789,F,90,19,51000,6,21,14.46666667
53c2245d35e74b6d943f984281985f07,Unspecified,118,20,0,3,13,2.28
0ecc8a63f8ce437aaec064b14cd5813f,F,82,27,81000,4,10,27.825
800e77c142bd420a986810da209db2f3,M,37,42,64000,6,19,3.443333333
87b31f82fd6540f99fd24e368ee6743b,M,41,5,75000,2,16,6.385
9b2b02e1cd20404cb89ae2439771d135,F,66,8,46000,7,23,4.384285714
85bad724041c414bb4b2655758b1b076,M,40,2,69000,2,16,3.535
1a3180ae6909486f9c260dcd30d6e795,F,60,3,56000,4,28,21.675
2d2682d1b32942229b9d7a6be3274db6,F,59,13,75000,6,18,19.75666667
d170407600ce4c62bda7abe6e271714f,F,42,10,78000,2,5,21.45
30002046af73413ea8e4f61e8c79793f,F,56,15,93000,4,12,31.32
04dc393b52714269877cf4ceda3f78f8,F,88,28,33000,6,28,6.395
3e58e7fc4eb14005ae29e766f859f038,F,26,3,54000,5,28,5.126
121a62fa7f5349ad90d97dad47e7194d,M,55,22,45000,10,22,15.943
7a984e5d61aa4a68a0466fc52dc7dfd5,F,50,30,72000,4,17,19.2675
2e24567caebc4fecb582efc09a26403c,F,47,43,67000,13,27,4.722307692
b29fe4d821824aa5b7eb865fe2c33a03,M,60,47,32000,17,29,3.230588235
334a43e0c6614e79958061ff36a566ad,M,39,11,39000,4,14,3.155
f544ef208f034530bf4f07c01af7256f,M,51,10,75000,4,14,21.1775
7ecd0a2b41794a5ba7cc1b7c6d916df3,M,39,39,62000,12,27,4.173333333
4a19f19fda344e3bbbf3eb27201a46bc,F,73,27,52000,5,20,14.058
966ae5cd20fc48b8b41cbd981263aff6,F,44,29,75000,12,28,22.2125
780896df71d247de8ab23edd1201d34d,M,63,21,56000,8,26,14.6975
b3e2dd2a722d43cfaf1ea7184ef8d338,F,52,15,54000,8,20,16.06375
7ccc24617d014c90b96dda1ccb6aa90c,F,68,7,55000,3,18,14.18666667
c98c6fb3dcfa4c92b8e329a216e83e62,M,26,13,44000,12,29,4.084166667
f37888006bcc410ab9e416bde696b4cd,F,55,6,82000,4,30,25.18
a6e47aca03fa4d22819b604e5d9767f3,Unspecified,118,3,0,1,23,1.67
bfbb2bd21f3c41488c7f80b70abffaab,Unspecified,118,24,0,8,17,14.7875
bbdf0d745a8a42c285ec3a9dc99ddbb9,F,56,8,110000,1,10,24.26
7bc193b923044908a09dcb938151de01,F,57,35,79000,7,25,24.65428571
f99c2a5198dd418e903637fcab51477f,F,33,8,40000,8,25,8.37125
1ee329eb41e148db8d9fb4cc3091028f,F,55,9,79000,11,22,21.83272727
7f370edef8ae471bb1e3067f84f5a9d0,M,53,45,100000,3,17,46.71666667
e33da2c24861499a8dfd0b9a205e628f,F,67,29,111000,6,12,20.84333333
2f99a66263ba4f9ca0451bd2aee07c63,Unspecified,118,35,0,8,28,5.75125
3dacb18c17fe43a7893f2f241231e647,M,65,13,33000,16,27,3.77625
35d9cbc99e7c419c9bd8d2d067203ed4,F,21,10,49000,7,18,17.96714286
ce3c8168b9464fd29c61275393390740,M,85,49,53000,4,18,2.7225
a9c89c0882154db68a99adcf81eac27e,Unspecified,118,4,0,0,0,0
573b3ad921ad4f3e9a717210f461ea29,M,26,12,38000,12,24,5.82
46589de520eb4087a4715abf072ed490,M,84,9,37000,7,23,10
2f2289042c584e1abdcd4828ce5d5354,M,61,13,117000,5,23,25.65
9aad7d4556ac493a8d09b0bf3d7c88f2,M,69,19,71000,8,24,23.995
32a0f871e17c4cfdb238a3da76ec0cb8,F,77,32,46000,12,27,18.98166667
4ef77229d26e47bf81aa052ecf0921ca,F,65,4,81000,3,14,26.83333333
cffaf5d3a58a4dacbf3e43d2ea85cef4,F,58,2,71000,3,17,16.94333333
26275bfb01394582b7b5e49f9d0b7d27,F,33,13,40000,10,25,35.732
23ce738b421d4731a8f8c09dea537aea,F,32,5,54000,6,13,4.52
0e1ba2f7bef34c4788328679e52fd56c,F,75,14,60000,3,17,15.13666667
9c74d4f8a51346d284244ea2e01a7f14,Unspecified,118,14,0,5,25,3.278
08a5adf50a9b40a9b5bb24019d0a55fc,M,81,2,74000,6,21,19.125
f316fd04821d4f7aa83cf5f8702b5bc8,F,60,9,83000,1,1,21.08
b69ea2e7833643b3a44257b154b3ce54,F,64,10,71000,2,15,16.89
905c7b26eac2451b9b1f0ebc7be8b9fd,M,37,31,51000,10,20,56.897
08ff7a65c7824da19966319a5cd99bc2,Unspecified,52,33,84000,8,22,23.73875
e720be9d0af24df79b101ea36f347aa6,M,42,6,74000,3,19,27.43666667
3497bd1dd534441bb31d5f8949fde980,F,20,13,48000,7,30,2.108571429
7b3739a66500477c8cc59e0e708f185c,M,27,9,66000,3,7,2.14
98013dc9ce0345959cfbba2f87d5b02b,Unspecified,71,4,86000,2,13,22.015
58b8ef5107474c15ac723f0746037631,M,37,6,69000,3,27,5.703333333
3b11836dae49422d8ee4110d8e2fbde4,F,74,12,50000,3,17,1.556666667
710fc3e852a0475f8aba61dd69ef08e3,F,65,12,89000,5,22,23.57
3f485c1653a24d879f5e57a1e33e0b99,Unspecified,118,4,0,4,26,3.8
b3a7a0a62e3445f69bf1f26a3447d6e0,F,48,7,96000,0,0,0
8e1ba6f52cee49b8aec20c1134e2b906,M,43,21,45000,4,9,15.8875
82d01ab3310b4244a3651583ac185ec3,F,55,8,77000,1,7,23.44
3762aacc8c144385a1d58a9fe2317af2,M,67,11,62000,6,19,19.35833333
1c82551d7efb49e78be619e175979085,F,56,26,57000,4,14,16.125
1b7a81560a7c489fb80865bcc4e10ddd,M,39,59,36000,6,18,4.908333333
798d915dfb6a4477adf06802ba29477e,M,78,56,57000,7,26,20.18571429
647ef228030343db8598e2198e5a451f,M,44,6,51000,0,0,0
8b9d3f738e7e499b9e820de07c16bc62,M,69,3,57000,4,21,4.6275
2c44d54d50914317a8d09bd305b04e72,M,31,36,40000,10,22,3.511
174f1571d41543d4b11cc523342352a2,F,50,12,73000,3,18,10.65666667
e4c38c75c12f4bec9fb35546b14c5fd5,M,64,14,98000,3,12,26.27333333
a2d1073735424cc68c95b2024d054c61,M,54,6,53000,5,20,4.334
31bf20236dda4f92b15153c439352a25,Unspecified,118,4,0,3,21,0.64
6b1a859eaad74f6d9f566b467c258e99,M,44,48,60000,7,24,25.25285714
76db3f94e9d54bedb413f0937b57b8a7,F,54,14,74000,8,21,20.59
ba4804df03434481aa9c462bf862e452,Unspecified,118,4,0,3,13,7.913333333
1e969272f7ec4bb7b66337659c63b309,Unspecified,118,8,0,4,27,2.81
676bfe9f45fc438380595f3851b507a7,Unspecified,118,3,0,10,25,4.221
65d0bcbe731d4be093adfb2cf13711e3,M,65,1,32000,7,23,9.582857143
2231e76532d04361a0474b84822f9860,F,56,23,83000,8,25,25.06875
373f17b5f22c4934b0d512126389f800,M,81,8,81000,3,25,29.94333333
998ea4ad4888418ea48370ff40ac713b,M,75,16,87000,7,27,28.71714286
bca3d652a04a43fb9b5b21b6b713f122,M,46,12,56000,4,21,13.8525
e8f410d5c3674f5ebaba29fa359ca09e,M,62,27,63000,5,24,19.39
0b6c775f84a8435a9083900e1cb43ec9,M,27,9,35000,14,24,3.965
b82684c4183e46028854b30de1c3931f,Unspecified,118,24,0,12,27,7.143333333
e6ac047d133f4cc7b159d757bf3e0a0d,F,67,9,42000,0,0,0
e34c323ae65a4032b2a9e901784325cf,M,34,9,51000,1,3,1.87
e211ccfbd319454490cbfbeeb6f3da5e,M,68,4,55000,2,8,3.65
c964ceaded154e1abbd710096f4d4f51,M,47,45,44000,6,22,4.371666667
e57d16caa8ab40c4ae2d97223b6a6d31,M,67,21,93000,4,28,26.92
2a50927670714f1f9307e29bd5f50c37,M,19,12,70000,12,21,22.03083333
1e41c43e184e46759f01317e69f5cfcd,M,57,6,46000,3,22,8.906666667
dbc1309c2e2b42ffaa754f87a2b405fd,M,52,37,94000,4,12,35.0225
cf60b23acd13409db0371a1fbb3770f5,M,58,6,48000,4,28,3.3475
d12dde8c2f964aa9ad8d53cb8e0cb957,F,30,6,54000,4,12,5.575
b45a587bef8247f8ad9021d66ea72258,M,57,36,120000,4,16,36.8475
8fad4dd94f244217b604184516cab193,F,58,5,89000,3,17,27.81
391d8ec364374b38b3b2573d9e6b7d07,M,52,24,89000,1,3,28.53
834f4242952a468f94501936eb33ce69,M,68,32,57000,8,27,13.575
0cfc87a1aec942fd9c6055add7179075,F,64,14,71000,11,22,22.56636364
201db3555de347b5b0f247054ca19dce,M,44,4,40000,1,9,2.24
8db30a2bb6834567885d0ba2c442774e,F,58,24,81000,8,28,30.005
3da3248fc0c2453fbc0246e3df717cf2,M,21,21,62000,11,26,4.098181818
6243a283a715407f8115809b5673390d,M,81,2,38000,5,17,2.444
542ecf31aa394b3f80113058986bfcff,M,50,1,39000,8,25,11.19625
231f39abf1c14080916f5f81856f7d05,M,20,33,45000,10,21,9.843
dffe25b1294f4166a72f73f57926214e,F,61,10,77000,2,29,24.41
a54c8245347843a199adc699e9a2048c,F,75,7,42000,4,20,3.21
5610caca3fbf496b8a36e1bd51baeb19,F,72,3,62000,5,13,14.252
f49f313a4a434c1fa4cfec2a78416f5b,Unspecified,118,12,0,6,22,1.728333333
908ed9c56d3c43aa9a644a56595f70d0,M,33,15,38000,7,18,11.48714286
7d3a9f861ef44f6eae2f6d005fae524e,F,51,17,71000,9,26,4.281111111
f1811a1e63db41bc8831b3f492a47585,M,51,9,52000,4,27,21.6675
c65086b345504ed398ffa2ed28e13d51,Unspecified,118,9,0,0,0,0
d3bacbe8d4c7444488f5ddd940e9b9f4,M,88,9,52000,1,7,2.96
ee8a46f009e346f6ab32ffbc53cbfe8a,M,54,31,56000,6,25,13.01166667
9c28b2b1733b498badfe66e26101fa50,F,22,9,45000,3,16,145.6066667
554ce26d4b544cdaa6246b63ed42aa3a,M,67,12,51000,0,0,0
3b4bf29b2b50465193dfcaf395c5b451,M,59,9,42000,3,11,1.816666667
61cdbc24ad5f47b8b165e6b4295c2658,F,35,7,51000,7,28,12.76142857
db233b413d454296ba4fe2a441c954e9,M,53,55,35000,3,13,1.12
65bb0e2b7efa45c8b1d80fcdf2a862aa,F,67,10,57000,2,17,11.64
37c436d96cab41a989b7ef421817c3e9,Unspecified,118,5,0,4,14,3.4825
af9d0b6974694cb7981e0cb544cb10b4,M,57,37,63000,6,25,21.31666667
480000c67d2747669ef9a0c1adec344e,M,43,24,75000,4,23,18.5975
0cc0066758e647e3adb2e9d06eb7de59,F,34,31,75000,11,24,22.98818182
46b8e16a60024d658f1df0d48883d8cb,M,61,13,56000,6,23,3.22
a2b21f7bc43844e7928f1ec87e91bc84,F,59,32,116000,6,26,27.89666667
28465f0342684a99ab71310eda19c789,M,63,8,65000,6,28,4.54
c28e7a0f838648fab2e2b97bebeb42d1,F,40,1,73000,4,21,3.06
85ba695920eb4109ab70f17385ed590d,Unspecified,118,16,0,5,25,3.66
2827bcfdcb7647c3bef3f6dac65510fb,Unspecified,118,11,0,2,15,5.395
2491a9329c6549e499227359135bba92,F,51,6,80000,0,0,0
84ddf964f6e3463dbf3fee327271020f,Unspecified,118,25,0,13,27,1.140769231
faa54e7c75cb4893a6f5adf246826830,Unspecified,118,11,0,10,21,2.704
e36aa8b7995c4f44b159ffd35277fd0b,M,54,53,40000,13,27,2.446153846
1699455e1ef7457589b875f864ef7fcd,M,42,5,70000,4,27,3.6825
2bede4f12a214358b3257112cf869411,F,53,11,94000,2,17,16.98
66ad7d1394f24c789a3ea768727bf07b,F,76,17,95000,3,25,28.20666667
63afb3c7812c414abd5f50c81b4688e8,F,60,7,73000,3,25,22.12666667
58a4e015bea149deaf751f1bb59a9606,M,41,7,35000,5,13,21.466
f1d381a167414e6790fa19abea39d9e8,M,63,9,94000,6,25,28.985
3d959df8ad83496a86d88e02018dc6e6,M,34,3,35000,4,20,2.98
aa1040ba62c84d269de080f3229a4603,F,60,11,88000,2,9,28.375
3e2654232d3c479e88b817fbf3cf6ee1,M,87,7,57000,2,8,10.065
94471d354521436e9af9067156a43190,F,69,59,95000,4,17,28.3175
2383a507a78d46d4ba188f89de1a3cdc,M,35,6,52000,6,19,4.075
834dede1a06246598ffddc82d4ef02e9,F,43,20,61000,6,17,5.49
2e60dab0d4ce46faa0cd690ac315c440,F,56,2,93000,1,11,24.21
7cd76249602d4423b9f7a30d26bb0637,Unspecified,118,29,0,9,22,3.404444444
7f8ed4803bd74d96b7159959ec73a42e,M,63,27,79000,5,25,28.878
5d6346117b314a87b94492d04fa2d71e,M,37,8,77000,0,0,0
