order_channel,last_order_channel,Tenure,Recency,Frequency,Spend,PerctOnlineOrders,PrectSpendOnline,Cosmetics,Clothing,Games,Groceries,Office Supplies
Mobile,Mobile,1531,102,4,474.97,0.5000,0.3263,False,False,False,False,False
Desktop,Offline,931,371,4,485.45,0.2500,0.5356,False,False,True,False,False
Mobile,Offline,573,129,4,302.1,0.2500,0.2317,False,False,False,False,False
Android App,Android App,551,295,5,835.88,0.4000,0.3720,False,True,True,False,False
Android App,Android App,766,156,13,1680.02,0.7692,0.8209,True,False,False,False,False
Ios App,Ios App,766,184,3,455.88,0.6667,0.7587,False,False,False,False,False
Android App,Android App,593,329,2,330.72,0.5000,0.8163,False,False,True,False,False
Android App,Android App,768,156,2,392.96,0.5000,0.4071,True,False,False,False,False
Android App,Android App,901,331,2,341.98,0.5000,0.5614,False,False,False,True,True
Android App,Android App,783,134,4,819.92,0.7500,0.8780,False,False,False,True,True
Android App,Mobile,461,121,8,1218.41,0.8750,0.9255,True,True,False,True,True
Android App,Android App,599,262,3,167.97,0.6667,0.5833,False,True,False,False,False
Mobile,Mobile,557,227,4,706.81,0.2500,0.1867,True,True,False,False,False
Ios App,Ios App,607,114,5,600.97,0.6000,0.5699,False,False,False,True,True
Android App,Android App,930,172,5,1586.49,0.6000,0.8803,True,True,True,True,True
Mobile,Offline,327,182,2,49.98,0.5000,0.6000,True,True,False,False,False
Android App,Offline,776,293,5,513.92,0.2000,0.4085,False,False,True,True,True
Mobile,Mobile,661,456,2,494.96,0.5000,0.6364,False,False,True,True,True
Android App,Mobile,1118,294,9,1000.43,0.7778,0.8393,False,False,True,False,False
Desktop,Offline,920,163,3,442.94,0.3333,0.4357,False,False,True,False,False
Android App,Android App,795,458,6,772.6,0.5000,0.6263,False,False,False,True,True
Android App,Mobile,3093,161,17,2259.43,0.8824,0.7964,False,True,False,True,True
Mobile,Offline,794,241,3,210.96,0.6667,0.8294,True,False,True,False,False
Android App,Android App,680,115,5,582.71,0.6000,0.5702,False,True,False,False,False
Mobile,Mobile,776,296,2,429.89,0.5000,0.7674,False,False,False,True,True
Mobile,Offline,2270,220,14,1577.13,0.8571,0.9171,False,True,True,False,False
Mobile,Mobile,827,95,3,809.48,0.3333,0.5794,False,False,False,False,False
Desktop,Desktop,648,249,3,220.45,0.3333,0.4762,False,True,False,True,True
Android App,Android App,750,279,2,76.98,0.5000,0.7403,False,True,False,False,False
Mobile,Mobile,342,308,2,297.71,0.5000,0.8993,False,True,False,False,False
Android App,Offline,813,330,12,1761.96,0.3333,0.3052,False,True,True,True,True
Mobile,Mobile,1657,165,5,410.95,0.6000,0.7059,False,False,False,True,True
Mobile,Mobile,1604,408,7,948.9,0.5714,0.2908,False,True,False,False,False
Android App,Android App,906,319,3,349.96,0.3333,0.5429,False,False,False,True,True
Mobile,Mobile,781,198,2,264.89,0.5000,0.8113,False,True,False,False,False
Android App,Android App,648,143,3,510.23,0.6667,0.8432,False,True,False,True,True
Mobile,Offline,1378,223,6,530.64,0.6667,0.8291,True,False,False,False,False
Android App,Offline,425,220,4,1442.43,0.5000,0.6330,True,True,True,True,True
Ios App,Offline,1123,341,3,397.91,0.3333,0.4333,False,True,True,False,False
Ios App,Offline,479,167,4,1405.41,0.2500,0.3287,True,False,False,True,True
Mobile,Mobile,1826,414,6,1116.7,0.8333,0.7046,False,True,False,True,True
Mobile,Mobile,666,114,3,400.86,0.6667,0.5884,False,False,False,False,False
Mobile,Offline,1228,197,4,579.86,0.5000,0.3104,False,False,False,True,True
Android App,Android App,788,103,3,150.55,0.3333,0.4687,False,True,False,False,False
Android App,Android App,733,121,13,1593.43,0.5385,0.5341,True,True,True,True,True
Ios App,Ios App,612,184,2,264.98,0.5000,0.6604,False,False,True,False,False
Android App,Offline,416,105,2,235.96,0.5000,0.4449,False,False,False,True,True
Mobile,Mobile,705,353,4,901.76,0.7500,0.8004,False,False,False,True,True
Desktop,Desktop,839,146,5,386.91,0.4000,0.7804,False,True,True,False,False
Mobile,Offline,598,204,4,361.35,0.2500,0.2767,True,False,True,False,False
Android App,Offline,428,141,13,1498.56,0.7692,0.8092,True,True,True,False,False
Desktop,Offline,472,165,2,205.96,0.5000,0.5145,False,False,False,True,True
Ios App,Ios App,735,413,3,615.94,0.3333,0.4968,True,False,True,False,False
Mobile,Offline,2023,321,6,659.98,0.6667,0.4925,True,True,False,True,True
Ios App,Ios App,847,233,2,592.88,0.5000,0.7723,False,True,False,True,True
Mobile,Mobile,671,129,5,1297.1,0.8000,0.9306,False,False,False,False,False
Android App,Offline,1008,139,3,553.94,0.6667,0.6119,False,False,True,True,True
Mobile,Offline,1235,316,6,607.45,0.6667,0.5922,False,True,True,False,False
Desktop,Offline,2541,381,3,294.44,0.3333,0.0781,False,False,True,True,True
Android App,Android App,584,421,4,511.93,0.5000,0.6797,True,True,True,False,False
Mobile,Offline,512,223,2,472.94,0.5000,0.4397,True,False,False,True,True
Mobile,Mobile,733,228,2,128.37,0.5000,0.8444,False,False,False,False,False
Mobile,Offline,900,154,2,194.97,0.5000,0.4359,False,False,False,False,False
Android App,Android App,548,330,3,369.78,0.6667,0.7161,False,False,True,True,True
Ios App,Offline,782,199,4,528.94,0.5000,0.4310,False,False,True,True,True
Desktop,Desktop,424,116,4,148.96,0.2500,0.4296,True,True,False,False,False
Android App,Android App,922,447,5,497.41,0.6000,0.3538,True,False,False,False,False
Desktop,Offline,2263,148,2,275.98,0.5000,0.4565,False,False,False,False,False
Mobile,Mobile,1576,118,26,5261.91,0.8077,0.8507,False,False,True,True,True
Android App,Android App,678,257,6,615.75,0.8333,0.9188,True,False,True,True,True
Desktop,Offline,1523,292,2,197.45,0.5000,0.2911,True,False,True,False,False
Desktop,Offline,689,390,3,433.95,0.3333,0.6049,True,False,False,False,False
Ios App,Android App,691,114,8,2117.36,0.8750,0.8248,False,True,False,True,True
Android App,Android App,454,111,2,183.98,0.5000,0.5652,False,False,True,False,False
Android App,Android App,758,192,4,773.91,0.7500,0.6900,True,False,False,True,True
Android App,Android App,559,108,3,217.97,0.6667,0.5871,False,False,False,False,False
Ios App,Ios App,609,191,3,241.97,0.6667,0.5041,True,False,True,False,False
Android App,Android App,651,137,11,1337.26,0.8182,0.8576,True,False,True,True,True
Android App,Android App,929,179,2,433.54,0.5000,0.7233,False,False,True,True,True
Android App,Mobile,790,337,6,912.4301,0.6667,0.7370,True,False,True,True,True
Android App,Android App,1928,252,6,963,0.6667,0.6262,True,False,True,False,False
Android App,Offline,914,99,5,465.88,0.2000,0.4088,True,True,True,True,True
Android App,Offline,451,150,2,171.85,0.5000,0.3956,False,True,True,False,False
Ios App,Ios App,765,179,12,2759.85,0.9167,0.9891,False,True,True,True,True
Mobile,Offline,1774,296,4,611.94,0.2500,0.1144,True,False,False,False,False
Mobile,Offline,981,155,3,365.85,0.3333,0.3553,True,False,True,False,False
Android App,Android App,595,124,7,606.83,0.7143,0.6692,False,False,True,True,True
Ios App,Ios App,687,169,4,933.37,0.7500,0.8500,False,True,False,True,True
Android App,Offline,666,162,10,2021.69,0.8000,0.8636,True,True,False,True,True
Mobile,Offline,648,310,4,763.95,0.2500,0.0687,True,False,True,False,False
Desktop,Desktop,572,177,2,84.98,0.5000,0.5294,False,False,False,True,True
Android App,Offline,484,439,2,95.47,0.5000,0.3665,True,False,True,False,False
Desktop,Offline,2732,358,2,160.48,0.5000,0.6231,True,False,False,False,False
Mobile,Mobile,148,147,2,272.87,0.5000,0.4104,False,False,False,True,True
Desktop,Offline,1368,178,2,759.88,0.5000,0.1974,False,False,False,True,True
Mobile,Mobile,671,172,3,539.88,0.6667,0.4445,False,False,False,False,False
Android App,Offline,728,223,3,275.86,0.3333,0.2718,False,False,True,False,False
Mobile,Mobile,816,116,2,69.98,0.5000,0.7858,False,True,False,False,False
Android App,Android App,217,97,4,564.82,0.7500,0.8745,False,False,False,False,False
Desktop,Desktop,566,412,5,310.44,0.2000,0.2576,False,True,False,False,False
Android App,Android App,597,232,3,464.93,0.6667,0.8925,True,True,False,False,False
Android App,Android App,881,229,4,636.91,0.2500,0.2072,False,False,True,False,False
Ios App,Ios App,921,240,4,545.93,0.7500,0.9158,False,False,True,True,True
Android App,Offline,898,258,5,467.94,0.2000,0.4006,True,True,False,False,False
Android App,Android App,613,109,12,1684.31,0.6667,0.7385,True,False,True,True,True
Mobile,Offline,1878,206,5,600.11,0.6000,0.6834,True,False,False,True,True
Mobile,Offline,786,219,5,854.81,0.4000,0.5146,True,False,True,False,False
Mobile,Offline,582,339,2,223.44,0.5000,0.7719,True,True,False,False,False
Mobile,Mobile,2549,98,4,574.47,0.7500,0.5300,True,False,False,False,False
Mobile,Mobile,595,259,2,212.94,0.5000,0.5070,False,False,False,True,True
Ios App,Offline,562,168,8,1404.09,0.3750,0.6579,True,True,False,True,True
Android App,Android App,642,437,4,1142.92,0.7500,0.7507,False,False,False,True,True
Android App,Offline,697,414,3,318.46,0.3333,0.5024,True,False,False,True,True
Desktop,Offline,592,289,3,123.97,0.3333,0.3871,False,False,True,False,False
Desktop,Offline,1242,413,2,309.98,0.5000,0.4193,False,False,True,False,False
Android App,Android App,782,154,3,350.84,0.3333,0.8833,False,False,False,True,True
Mobile,Desktop,1920,181,8,754.73,0.8750,0.9205,False,True,False,False,False
Android App,Android App,767,415,4,619.9,0.7500,0.6452,False,False,True,False,False
Android App,Android App,557,119,2,296.45,0.5000,0.8314,False,True,True,True,True
Desktop,Offline,2404,404,4,448.69,0.2500,0.5098,False,False,False,True,True
Desktop,Desktop,927,99,2,426.74,0.5000,0.7891,False,False,False,False,False
Desktop,Offline,705,232,8,1284.37,0.2500,0.2413,True,True,True,True,True
Android App,Android App,916,258,2,149.98,0.5000,0.5333,False,False,False,True,True
Android App,Offline,922,185,3,419.98,0.3333,0.5000,False,False,False,True,True
Mobile,Offline,924,272,5,1023.4,0.2000,0.1563,False,False,False,True,True
Desktop,Offline,1248,380,2,79.99001,0.5000,0.5001,True,False,False,False,False
Android App,Android App,676,124,4,296.3,0.5000,0.5596,True,False,False,False,False
Android App,Android App,2423,150,10,1238.56,0.8000,0.9468,False,False,True,True,True
Android App,Offline,665,176,3,400.86,0.3333,0.2993,False,False,True,False,False
Android App,Android App,706,114,6,1186.42,0.6667,0.6629,False,False,True,True,True
Mobile,Mobile,642,244,3,159.97,0.6667,0.6875,False,True,False,False,False
Android App,Offline,508,403,2,894.98,0.5000,0.0726,False,False,False,True,True
Mobile,Mobile,345,332,2,83.68,0.5000,0.5161,True,True,False,False,False
Mobile,Mobile,694,99,2,354.48,0.5000,0.6051,False,False,False,False,False
Android App,Desktop,637,127,4,535.96,0.7500,0.7948,True,False,False,True,True
Android App,Android App,634,125,8,1178.38,0.7500,0.7603,True,False,True,True,True
Android App,Android App,594,141,3,330.46,0.6667,0.8170,False,False,False,False,False
Android App,Offline,1536,157,2,230.87,0.5000,0.2598,False,False,False,False,False
Android App,Android App,701,311,3,369.87,0.6667,0.6756,True,False,False,False,False
Mobile,Offline,267,100,4,690.82,0.7500,0.7816,False,False,False,True,True
Desktop,Desktop,1957,126,3,165.87,0.6667,0.8138,True,False,True,False,False
Android App,Android App,546,176,3,361.58,0.6667,0.8051,False,False,False,True,True
Android App,Mobile,572,104,8,806.89,0.5000,0.6927,True,False,True,False,False
Mobile,Mobile,655,247,3,319.91,0.6667,0.8125,False,False,False,False,False
Mobile,Mobile,422,259,4,416.92,0.2500,0.6403,True,False,False,True,True
Desktop,Offline,887,160,3,324.98,0.3333,0.2616,False,False,False,True,True
Android App,Android App,612,428,3,284.96,0.6667,0.5263,False,True,False,True,True
Mobile,Mobile,933,276,2,289.98,0.5000,0.8621,False,False,False,True,True
Mobile,Mobile,805,290,3,229.27,0.6667,0.6075,False,False,False,True,True
Mobile,Mobile,797,103,2,389.89,0.5000,0.6923,False,True,False,False,False
Desktop,Desktop,376,166,3,449.93,0.6667,0.6445,True,False,False,False,False
Android App,Android App,418,223,2,488.99,0.5000,0.8160,True,False,False,False,False
Android App,Android App,731,182,3,417.45,0.3333,0.4551,False,True,False,False,False
Mobile,Offline,870,380,7,1277.93,0.7143,0.9448,True,False,False,True,True
Android App,Android App,911,157,14,1811.81,0.6429,0.7870,False,False,False,True,True
Desktop,Offline,796,204,3,597.96,0.3333,0.1472,False,False,False,True,True
Android App,Android App,673,107,6,870.61,0.8333,0.9311,False,True,True,False,False
Android App,Android App,780,125,6,1007.79,0.5000,0.7387,True,False,False,False,False
Mobile,Mobile,652,425,5,546.95,0.8000,0.8355,True,False,False,True,True
Ios App,Ios App,1557,135,4,724.04,0.5000,0.6409,False,False,False,False,False
Ios App,Ios App,866,111,2,446.1,0.5000,0.3726,False,True,False,False,False
Android App,Android App,566,112,2,469.47,0.5000,0.2428,False,False,False,False,False
Android App,Android App,614,283,2,419.97,0.5000,0.5714,False,False,True,False,False
Mobile,Mobile,683,116,2,246.88,0.5000,0.7975,False,False,False,False,False
Desktop,Offline,1378,341,5,885.38,0.6000,0.7629,True,False,False,False,False
Desktop,Offline,2543,411,3,310.72,0.3333,0.4505,False,False,True,False,False
Mobile,Mobile,722,452,2,143.98,0.5000,0.5833,False,False,False,True,True
Ios App,Ios App,790,404,3,254.88,0.3333,0.1961,False,False,True,False,False
Android App,Android App,596,241,4,548.41,0.5000,0.5533,False,True,False,True,True
Mobile,Offline,492,351,2,213.98,0.5000,0.7664,False,True,False,False,False
Ios App,Offline,572,134,6,1943.77,0.3333,0.2489,False,False,False,True,True
Android App,Desktop,1208,117,8,1530.25,0.8750,0.9608,True,False,False,False,False
Desktop,Offline,1941,205,7,791.51,0.1429,0.1389,True,True,True,False,False
Android App,Android App,405,99,4,266.7,0.7500,0.6251,False,False,True,False,False
Mobile,Offline,901,140,3,1068.29,0.3333,0.3925,False,False,False,False,False
Android App,Android App,2475,246,5,904.34,0.8000,0.9503,False,True,True,True,True
Mobile,Mobile,735,194,7,779.82,0.7143,0.6410,False,False,False,False,False
Android App,Android App,425,111,5,913.15,0.8000,0.7750,True,True,True,True,True
Ios App,Ios App,380,295,2,178.48,0.5000,0.7171,True,False,False,False,False
Android App,Android App,1756,430,6,885,0.5000,0.2363,False,False,True,False,False
Mobile,Mobile,638,134,10,1568.84,0.9000,0.9586,True,True,True,True,True
Desktop,Offline,1042,224,4,604.95,0.2500,0.5521,True,False,False,False,False
Android App,Android App,1090,331,9,1405.78,0.7778,0.9196,True,False,True,False,False
Mobile,Offline,711,417,4,349.94,0.2500,0.3714,True,False,False,False,False
Android App,Offline,767,161,5,476.93,0.2000,0.2725,True,False,False,False,False
Android App,Android App,770,331,4,339.85,0.2500,0.5780,False,False,True,False,False
Desktop,Desktop,412,173,3,850.78,0.6667,0.7639,False,True,True,True,True
Android App,Android App,638,119,3,844.97,0.6667,0.7988,False,False,False,False,False
Android App,Android App,890,120,9,1223.94,0.7778,0.7991,False,True,True,False,False
Android App,Android App,536,157,7,922.34,0.5714,0.7068,True,True,True,True,True
Android App,Offline,1013,181,2,233.86,0.5000,0.4489,True,False,False,False,False
Desktop,Desktop,723,125,8,1259.91,0.2500,0.1714,True,False,True,True,True
Android App,Android App,778,102,11,1943.76,0.6364,0.6348,False,True,True,True,True
Mobile,Mobile,172,105,2,293.98,0.5000,0.6259,False,False,False,False,False
Android App,Android App,774,127,4,834.46,0.7500,0.7591,False,False,False,True,True
Android App,Offline,711,176,7,1046.04,0.1429,0.1138,True,False,True,True,True
Android App,Android App,683,124,14,4609.45,0.8571,0.9544,False,False,True,True,True
Desktop,Offline,680,404,2,259.98,0.5000,0.3461,False,False,False,True,True
Mobile,Mobile,930,231,2,398.99,0.5000,0.7995,False,False,False,False,False
Android App,Android App,666,191,4,604.38,0.7500,0.8664,True,False,False,True,True
Android App,Android App,1407,280,15,1414.25,0.4667,0.4684,True,True,False,True,True
Mobile,Mobile,656,280,2,404.95,0.5000,0.2839,True,False,True,False,False
Android App,Offline,680,128,3,779.9,0.3333,0.3589,False,False,False,True,True
Android App,Desktop,1229,235,5,527.96,0.8000,0.6970,False,False,True,False,False
Mobile,Offline,206,198,2,246.16,0.5000,0.4415,True,False,False,False,False
Android App,Android App,891,115,6,668.91,0.8333,0.7982,False,False,False,True,True
Mobile,Offline,1378,197,5,588.81,0.2000,0.2716,True,False,True,True,True
Desktop,Desktop,719,325,4,1302.78,0.7500,0.8542,False,False,False,True,True
Desktop,Desktop,901,142,4,403.95,0.2500,0.1337,False,True,False,False,False
Android App,Android App,786,428,2,199.98,0.5000,0.6000,False,False,True,False,False
Desktop,Offline,1221,345,4,394.71,0.2500,0.4535,False,False,True,False,False
Mobile,Mobile,245,197,4,416.96,0.7500,0.4004,False,True,False,True,True
Android App,Android App,851,151,5,729.52,0.4000,0.6848,True,False,True,False,False
